facility_name,mfl_code,support_period,programs,mechanism_name,attribution_id
Nembure Health Centre,12642,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
St Joseph Brothers,17576,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Kigwa Dispensary,13691,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Olokurto Health Centre,15420,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Kunyak Dispensary,15001,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Moi District Hospital Voi,11641,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Mutithi Health Centre,10798,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Pala Masogo Health Centre,19859,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Kibirigwi Health Centre,10571,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Kinango Hospital,11480,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Homa Lime Health Centre,13607,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Kipsuter Dispensary,14921,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Kalokol (AIC) Health Centre,14663,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Benane Health Centre,13305,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Homa Hills Health Centre,13606,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Gakoe Health Centre,10202,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Msare Health Centre,13828,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Marungu Health Centre,11572,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Kiamuthambi Medical Clinic,10543,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Gongo Dispensary,13587,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Lucky Youth Dispensary,13737,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Mbeere District Hospital,16467,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Nyalkinyi (Jersey) Dispensary,16986,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Kaplong Medical Clinic,14742,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Kiambogo Dispensary (Naivasha),14845,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Live With Hope,17589,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
St Ann Medical Clinic (Naivasha),15625,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Molo District Hospital,15212,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Aposta Dispensary,14209,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Gatura Healh Centre,10236,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Kabarnet District Hospital,14607,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Ngiito Dispensary,15348,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Gatunga Model H/C,18080,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Magina Health Centre,13751,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Kurangurik Dispensary,15002,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Samburu Health Centre,11768,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Remba Dispensary,17593,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Barsheba Medical Clinic,18071,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Mokason Clinic,13819,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Athi River Medical Services,11937,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Marafa Health Centre,11562,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Nyaguda Dispensary,13877,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Gachika Orthodox Medical Clinic,10196,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Kiamuya Dispensary,10546,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Kamiti Prison Hospital,13000,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
St Mary Kalokol Primary Health Care Programme,15656,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Michaela Denis Medical Clinic,11606,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Naivasha District Hospital,15280,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
St Patricks Dispensary,18305,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
St Theresa Hospital (Kiirua),12303,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Muriranjas Sub-District Hospital,10782,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Nyamagundo Health Centre,13892,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Kabianga Health Centre,14613,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Chamuka (CDF) Dispensary,18782,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Mawere Dispensary,13796,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Muthithi (PCEA) Dispensary,16175,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Kibugu Health Centre,12287,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Othaya Sub-District Hospital,10922,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Ndiru Health Centre,13843,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Kerugoya District Hospital,10520,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Thiba Health Centre,11092,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Kiembeni Community Hospital,11468,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
GK Prison Annex Dispensary (Naivasha),14516,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Ndakani (Syamatani) Dispensary,17817,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Ikaatini Dispensary,12075,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Arroket Dispensary,14215,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Katangi Health Centre,12215,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Njoki Dispensary,10884,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Sericho Health Centre,12729,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Mageta Health Centre,13750,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Ihururu Health Centre,10340,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Ndhiwa District Hospital,13841,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
12 Engineers,17486,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Nyakianga Health Centre,10893,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Kiria Health Centre,10624,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Sipili Health Centre,15589,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Kinna Health Centre,12323,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Mathima Dispensary,12482,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Medina Health Centre,13408,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Kambandi Dispensary,12162,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Karaba Health Centre (Nyeri South),10476,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Kabiyet Sub County Hospital,14623,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Kapkatet District Hospital,14706,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Kiambu Institute of Science and Technology Dispensary,10540,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Got Oyaro Dispensary,13592,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Sogoo Health Centre,15605,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Ainamoi Health Centre,14192,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Ngondi Dispensary,16382,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Nazareth Hospital (Ruiru),17490,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Enoosaen Health Centre,14465,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Juja Farm Health Centre,10386,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Maua Methodist Hospital,12492,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
GK Prisons Dispensary (Eldoret East),14519,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Kilimangodo Dispensary,11476,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Kimong Dispensary,14878,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Sekenani Health Centre,15541,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Soba River Health Centre,15601,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Kiaruhiu (PCEA) Health Centre,10567,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Mbaga Dispensary,17672,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Njukini Health Centre,11718,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Uyawi Health Centre,14165,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Pepo La Tumaini Dispensary,12701,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Kisii Teaching and Referal Hospital (Level 6),13703,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Consolata Kyeni Hospital,12413,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Mazeras Dispensary,11585,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Kilgoris (Cog) Dispensary,14864,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Kabolecho Dispensary,14626,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Kihoya Dispensary,10594,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Egerton University,14426,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Bomu Medical Centre (Likoni),11259,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Ogande Dispensary,13962,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
GK Prison Dispensary (Embu),12045,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Limuru Nursing Home,10662,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Koilot Health Centre,14965,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Chuka County Refferal Hospital,11973,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Kakuma Medical Clinic,14654,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Ulungo Dispensary,14158,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Bomachoge Borabu  Sub County Refferal Hospital,13673,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Aren Medical Clinic,17202,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Nyamrisra Health Centre,13915,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Rocco Dispensary,15489,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Kasigau Rdch,11455,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Forttenan Sub District Hospital,14501,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Simaho Clinic,13441,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
St John of God,12799,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Lokori Primary Health Care Programme,16324,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Riokindo Health Centre,14052,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Bisil Health Centre,14259,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Sacred Heart Dispensary,10988,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Nyang'oma Mission Health Centre,13929,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Rumuruti District Hospital,15502,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Keumbu S.C.Refferal Hospital,13680,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Muthambi Health Centre,12589,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Enabelbel Health Centre,14453,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Olkalou Sub-District Hospital,10916,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Rimara pera Dispensary,11617,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Kieni Kia Ndege Dispensary,12296,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Kikton Medical Clinic,14863,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Olmekenyu Health Centre,15414,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Mugunda Dispensary,10749,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Unilever Central Hospital,15761,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Chepkoton Dispensary,14347,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Baragoi Sub-District Hospital,14228,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Bomet Health Centre,14261,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Lea Toto,13045,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Hindi Magogoni Dispensary,11409,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Kisasi Dispensary (Kitui),12340,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Cmf Aitong Health Centre,14394,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Tiwi RHTC,11853,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Lea Toto Kibera,13048,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Mirihini Dispensary,11618,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Mukothima Health Centre,12560,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Kaanwa Dispensary,12119,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Kigumo Medical Clinic,10589,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Magodzoni Dispensary,11537,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Takitech Dispensary,15700,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Moi Ndabi Dispensary,15203,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
PCEA Karungaru Dispensary,17444,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Gucha District Hospital,13594,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Oldanyati Health Centre,15390,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Sagana Sub-District Hospital,10994,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Kigumo Sub County Hospital (Muranga South),10588,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Sagaighu Dispensary,11763,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Igegania Sub-District Hospital,10338,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Muyeye Health Centre (Municipal),11677,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Ndome Dispensary (Taita),11704,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Ongata Naado Dispensary,15439,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Kapkoros Sub county hospital,14728,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Kigongo Medical Clinic,10585,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
North Kinangop Catholic Hospital,10887,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Maragua Clinic,10685,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Kali Dispensary,12149,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Liberty Medical Clinic,18048,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Rusinga Dispensary,14062,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Kojonga Dispensary,14973,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Shankoe Dispensary,15558,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Kimondi Forest Dispensary,14876,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Kwale District Hospital,11507,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Ekialo Kiona VCT,19971,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Kwa-Mnegwa Dispensary,11508,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Mbooni Sub County Hospital,12508,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
St Mary Health Centre (Kiserian),15652,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Kakuyuni Dispensary (Malindi),11453,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Thangathi Health Centre,11090,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Kimana Health Centre,14868,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Kihara Sub-County  Hospital,10591,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Kapkangani Health Centre,14704,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
DOD MRS Dispensary,12918,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Lokichogio (AIC) Health Centre,15059,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
St Paul's Health Centre,14124,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Jfk Ii Dispensary,14597,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Kimilili Medical Clinic,14871,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Neissuit Dispensary,15331,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
NYS Dispensary (Kilindini),11723,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Mtongwe  Dispensary,11669,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Radier Dispensary,14023,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Outspan Hospital,10924,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Mutha Health Centre,12586,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Gichira Health Centre,10251,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Mutuati Sub-County Hospital,12605,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Longisa District Hospital,15077,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Kivaani Health Centre,12376,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Jfk Engineering Dispensary,14596,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Kianjege Dispensary,10562,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Sololo Mision Hospital,12739,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Upendo VCT Centre,18062,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Akachiu Health Centre,11923,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Leshau Pondo Health Centre,10657,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Kiambuthia Medical Clinic,10541,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Likoni Catholic Dispensary,11520,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Takawiri Dispensary,14140,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Kilifi County Hospital,11474,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Vigurungani Dispensary,11880,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
St Therese Dispensary,15667,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Family Care Medical Centre (Meru),12015,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Silibwet Health Centre,11009,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Nyango Dispensary,17646,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Kalimoni Mission Hospital (Juja),10438,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Subati Medical Clinic,17790,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Kijabe (AIC) Hospital,10602,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Kiaruhiu Medical Clinic,10568,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Police Line Dispensary (Garissa),13420,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Iftin Clinic and Lab Services,13263,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Kiamabara Health Centre,10530,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
Kiangwenyi Clinic,10561,"Q1, Q2",Nutrition,FHI360 - Nutrition and HIV Program,290977
